productId,title,url,image,description,category,currency,originalPrice,price,availability,condition,custom_label_address,custom_label_star,custom_label_room,custom_label_maxpeople,custom_label_facilities
74158,Khách sạn Florida Nha Trang,https://ticotravel.com.vn/hotel/khach-san-florida-nha-trang/,https://ticotravel.com.vn/wp-content/uploads/2022/10/KHACH-SAN-FLORIDA-NHA-TRANG-1.jpg,Đặt phòng tại ⭕ khách sạn Florida Nha Trang ở đâu rẻ nhất? Nhận ngay ưu đãi 20% khi đặt phòng qua hotline: 0943 333 3333,Hotel > Khách sạn Florida Nha Trang,VND,,,in stock,new,"số 66 đường Quang Trung, phường Vạn Thắng, thành phố Nha Trang, tỉnh Khánh Hòa",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
72130,Khách sạn Gia Bảo Bắc Ninh,https://ticotravel.com.vn/hotel/khach-san-gia-bao-bac-ninh/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-gia-bao-bac-ninh-6-600x450.jpg,Khách sạn Gia Bảo Bắc Ninh đã trải qua 10 năm hoạt động dịch vụ lưu trú nhưng nơi đây vẫn giữ được một vẻ ngoài hiện đại. Đây là khách sạn 3 sao đầy đủ tiện nghi.,Hotel > Khách sạn Gia Bảo Bắc Ninh,VND,,,in stock,new,"R17-20 Lý Thánh Tông, Đồng Nguyên, Huyện Từ Sơn, TP. Bắc Ninh",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Spa, Restaurant"
135328,Khách sạn Golden Coto,https://ticotravel.com.vn/hotel/khach-san-golden-coto/,https://ticotravel.com.vn/wp-content/uploads/2023/04/Golden-Coto-Hotel-1.jpg,"Khách sạn Golden Coto là một trong những địa chỉ lưu trú uy tín tại Cô Tô. Khách sạn này nằm tại vị trí thuận lợi, trang thiết bị hiện đại.",Hotel > Khách sạn Golden Coto,VND,,,in stock,new,"Khu 2, Cô Tô, Quảng Ninh",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
66036,Khách sạn Hadana Đà Nẵng,https://ticotravel.com.vn/hotel/khach-san-hadana-da-nang/,https://ticotravel.com.vn/wp-content/uploads/2023/04/KHACH-SAN-HADANA-DA-NANG-1.jpg,Bảng giá phòng và Review chi tiết khách sạn Hadana Đà Nẵng. Liên hệ đặt phòng qua hotline: 0943 333 333 - -25 7777 7777 để nhận voucher 20%,Hotel > Khách sạn Hadana Đà Nẵng,VND,,,in stock,new,"Phạm Văn Đồng, An Hải Bắc, Sơn Trà, Đà Nẵng",Tiêu chuẩn 4 sao,Bungalow,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
66400,Khách sạn Hải Âu Quy Nhơn,https://ticotravel.com.vn/hotel/khach-san-hai-au-quy-nhon/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-hai-au-quy-nhon-5-600x450.jpg,"Tọa lạc giữa thành phố sôi động, khách sạn Hải Âu Quy Nhơn là nơi lý tưởng để bạn tạm gác những căng thẳng thường ngày.",Hotel > Khách sạn Hải Âu Quy Nhơn,VND,,,in stock,new,"số 489 An Dương Vương, phường Nguyễn Văn Cừ, thành phố Quy Nhơn, tỉnh Bình Định",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Spa, Restaurant"
80529,Khách sạn Hải Dương Cô Tô,https://ticotravel.com.vn/hotel/khach-san-hai-duong-co-to/,https://ticotravel.com.vn/wp-content/uploads/2022/04/khach-san-hai-duong-co-to-1-1-600x450.jpg,"Khách sạn Hải Dương Cô Tô ⭕ là khu nghỉ dưỡng hoàn hảo dành cho các du khách muốn tham quan, trải nghiệm và khám phá về “hòn đảo thiên đường” Cô Tô bất cứ khi nào!",Hotel > Khách sạn Hải Dương Cô Tô,VND,,,in stock,new,"Khu 2, thị trấn Cô Tô, huyện Cô Tô, tỉnh Quảng Ninh",,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
64464,Khách sạn Hàm Luông Bến Tre,https://ticotravel.com.vn/hotel/khach-san-ham-luong-ben-tre/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-ham-luong-ben-tre-1-600x450.jpg,"Khách sạn Hàm Luông Bến Tre ⭕ là khách sạn đạt tiêu chuẩn 3 sao, với hơn 66 phòng nghỉ được trang bị đầy đủ thiết bị tiện nghi hiện đại.",Hotel > Khách sạn Hàm Luông Bến Tre,VND,,,in stock,new,"Số 200 C Đường Hùng Vương, thành phố Bến Tre",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
64226,Hilton Garden Inn Hanoi,https://ticotravel.com.vn/hotel/khach-san-hilton-ha-noi/,https://ticotravel.com.vn/wp-content/uploads/2023/06/Hilton-Garden-Inn-Hanoi-1.jpg,"Nổi tiếng là một trong những khách sạn đẳng cấp hàng đầu tại thủ đô, Hilton Garden Inn Hanoi là điểm đến được nhiều du khách lựa chọn",Hotel > Hilton Garden Inn Hanoi,VND,,,in stock,new,"Số 20 Phố Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
65145,Khách sạn Hoa Đào,https://ticotravel.com.vn/hotel/khach-san-hoa-dao/,https://ticotravel.com.vn/wp-content/uploads/2022/03/Hoa-Dao-Hotel-1-600x450.jpg,"Khách sạn Hoa Đào mang một phong cách hiện đại, sang trọng với đầy đủ các dịch vụ tiện nghi đẳng cấp.",Hotel > Khách sạn Hoa Đào,VND,,,in stock,new,"133 đường Lê Thánh Tông, Tân Thịnh, TP Hòa Bình",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí"
73457,Khách sạn Hoàng Long Phan Thiết,https://ticotravel.com.vn/hotel/khach-san-hoang-long-phan-thiet/,https://ticotravel.com.vn/wp-content/uploads/2022/04/khach-san-hoang-long-phan-thiet-7-600x450.jpg,Khách sạn Hoàng Long Phan Thiết với xếp hạng 3 sao và luôn nằm trong top khách sạn có chất lượng dịch vụ tốt tại Phan Thiết.,Hotel > Khách sạn Hoàng Long Phan Thiết,VND,,,in stock,new,"số 249 Thủ Khoa Huân, Phú Thuỷ, TP. Phan Thiết",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí"
72018,Khách sạn Hoàng Mai Tây Ninh,https://ticotravel.com.vn/hotel/khach-san-hoang-mai-tay-ninh/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-hoang-mai-tay-ninh-1-600x450.jpg,Khách sạn Hoàng Mai Tây Ninh ⭕ một khách sạn bình dân giá rẻ mà bạn không nên bỏ qua trong chuyến đi đến vùng đất Tây Ninh lần này.,Hotel > Khách sạn Hoàng Mai Tây Ninh,VND,,,in stock,new,"130 Nguyễn Hữu Thọ, Hiệp Ninh, TP. Tây Ninh",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
85917,Khách sạn Hoàng Thanh Thủy 3,https://ticotravel.com.vn/hotel/khach-san-hoang-thanh-thuy/,https://ticotravel.com.vn/wp-content/uploads/2021/05/KHACH-SAN-HOANG-THANH-THUY-1.jpg,"Khách sạn Hoàng Thanh Thủy 3 là địa chỉ nghỉ dưỡng lý tưởng cho du khách đến du lịch Vũng Tàu với hệ thống phòng ốc tiện nghi, dịch vụ chất lượng",Hotel > Khách sạn Hoàng Thanh Thủy,VND,,,in stock,new,"Tổ 7, Bong Trang, Xuyen Moc, Hồ Cốc, Việt Nam",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
80472,Khách sạn Hoàng Trung Cô Tô,https://ticotravel.com.vn/hotel/khach-san-hoang-trung-co-to/,https://ticotravel.com.vn/wp-content/uploads/2022/04/khach-san-hoang-trung-co-to-1-1-600x450.jpg,"Khách sạn Hoàng Trung Cô Tô ⭕ được lấy cảm hứng từ văn hoá Châu Âu, đem nhịp điệu nhẹ nhàng, tao nhã pha lẫn cùng những nét đặc trưng giữ được bản sắc dân tộc ta.",Hotel > Khách sạn Hoàng Trung Cô Tô,VND,,,in stock,new,"15 Lê Quý Đôn, Khu 3, Cô Tô, Quảng Ninh",,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
118740,Khách sạn Hoàng Yến Quy Nhơn,https://ticotravel.com.vn/hotel/khach-san-hoang-yen-quy-nhon/,https://ticotravel.com.vn/wp-content/uploads/2022/10/Khach-san-Hoang-Yen-Quy-Nhon-1-1.jpg,"Tọa lạc ngay tại đại lộ An Dương Vương, khách sạn Hoàng Yến Quy Nhơn có vị thế đẹp, vô cùng thuận lợi cho việc di chuyển đến các điểm du lịch.",Hotel > Khách sạn Hoàng Yến Quy Nhơn,VND,,,in stock,new,"Số 5 An Dương Vương, Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,Restaurant
166996,Khách sạn Hồng Đức,https://ticotravel.com.vn/hotel/khach-san-hong-duc/,https://ticotravel.com.vn/wp-content/uploads/2023/11/Khach-san-Hong-Duc-1.jpg,Đặt phòng nghỉ dưỡng tại Khách sạn Hồng Đức liên hệ Hotline 0943 333 333 để nhận ngay voucher khuyến mãi 10% tại Tico Travel,Hotel > Khách sạn Hồng Đức,VND,,,in stock,new,"Yên Ninh, Mỹ Bình, Phan Rang-Tháp Chàm, Ninh Thuận",Tiêu chuẩn 3 sao,Double Room Twin Room,,
162690,Khách sạn Hồng Hải 2,https://ticotravel.com.vn/hotel/khach-san-hong-hai-2/,https://ticotravel.com.vn/wp-content/uploads/2023/09/Khach-san-Hong-Hai-2-1.jpg,Đặt phòng nghỉ tại Khách sạn Hồng Hải 2 liên hệ Hotline 0943 333 333 nhận ngay voucher khuyến mãi 10% của Tico Travel,Hotel > Khách sạn Hồng Hải 2,VND,,,in stock,new,"154C Đ. Hoàng Hoa Thám, Phường 2, Thành phố Vũng Tàu",Tiêu chuẩn 3 sao,Double Room Twin Room,,
65665,Khách Sạn Hồng Ngọc Phú Yên,https://ticotravel.com.vn/hotel/khach-san-hong-ngoc-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-hong-ngoc-phu-yen-1-600x450.jpg,"Khách sạn Hồng Ngọc Phú Yên đạt tiêu chuẩn 2 sao với hệ thống phòng ốc tiện nghi, đầy đủ tiện ích hiện đại.",Hotel > Khách sạn Hồng Ngọc Phú Yên,VND,,,in stock,new,"186 ĐL Hùng Vương, Phường 7, Tuy Hòa, Phú Yên",,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
66509,Khách sạn Hồng Thiên 1,https://ticotravel.com.vn/hotel/khach-san-hong-thien-1-hue/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-hong-thien-1-1-600x450.jpg,"Mang khung cảnh Huế vào trong không gian nghỉ dưỡng, khách sạn Hồng Thiên 1 luôn tạo được ấn tượng sâu đậm cho du khách.",Hotel > Khách sạn Hồng Thiên 1 Huế,VND,,,in stock,new,"35/6 Chu Văn An, Thành phố Huế, Việt Nam",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
65386,Khách sạn Horizon Nha Trang,https://ticotravel.com.vn/hotel/khach-san-horizon-nha-trang/,https://ticotravel.com.vn/wp-content/uploads/2022/04/KHACH-SAN-HORIZON-NHA-TRANG-1.jpg,"Mang đẳng cấp 5 sao, các phòng ở khách sạn Horizon Nha Trang có thiết kế hiện đại với sàn gỗ cao cấp, màu sắc nội thất trang nhã.",Hotel > Khách sạn Horizon Nha Trang,VND,,,in stock,new,"102 Dương Hiến Quyền, Vĩnh Hải, Thành phố Nha Trang",Tiêu chuẩn 5 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
72269,Khách sạn Hương Giang Huế ,https://ticotravel.com.vn/hotel/khach-san-huong-giang-hue/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-huong-giang-hue-8-600x450.jpg,"Khách sạn Hương Giang Huế là khách sạn luôn đứng trong top khách sạn có chất lượng dịch vụ tốt, đạt tiêu chuẩn 4 sao tại Huế.",Hotel > Khách sạn Hương Giang Huế,VND,,,in stock,new,"Số 51 Lê Lợi, Thành phố Huế",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
64037,Khách Sạn Hương Sen Mộc Châu,https://ticotravel.com.vn/hotel/khach-san-huong-sen-moc-chau/,https://ticotravel.com.vn/wp-content/uploads/2022/03/KHACH-SAN-HUONG-SEN-MOC-CHAU-1-2.jpg,"Khách sạn Hương Sen Mộc Châu là điểm dừng chân lý tưởng cho du khách yêu thích sự mộc mạc mà vẫn không kém phần hiện đại, tiện nghi.",Hotel > Khách sạn Hương Sen Mộc Châu,VND,,,in stock,new,"02 Trần Huy Liệu, TT. Mộc Châu, Sơn La",,Double Room Twin Room Family Room,,"Bữa sáng miễn phí, Restaurant"
72160,Khách sạn Hữu Nghị Hải Phòng,https://ticotravel.com.vn/hotel/khach-san-huu-nghi-hai-phong/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-huu-nghi-hai-phong-5-600x450.jpg,"Khách sạn Hữu Nghị Hải Phòng ⭕ là khách sạn đạt chuẩn 4 sao với hệ thống 127 phòng nghỉ đầy đủ các tiện nghi giúp du khách có kỳ nghỉ dưỡng thoải mái, trọn vẹn.",Hotel > Khách sạn Hữu Nghị Hải Phòng,VND,,,in stock,new,"60A Điện Biên Phủ, Q.Hồng Bàng, TP. Hải Phòng",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
65836,Khách sạn Huy Hoàng Hội An,https://ticotravel.com.vn/hotel/khach-san-huy-hoang/,https://ticotravel.com.vn/wp-content/uploads/2022/03/KHACH-SAN-HUY-HOANG-HOI-AN-1.jpg,Khách sạn Huy Hoàng Hội An là một trong những khách sạn vô cùng uy tín và chất lượng với vị trí cực gần phố cổ.,Hotel > Khách sạn Huy Hoàng Hội An,VND,,,in stock,new,"73 Đường Phan Bội Châu, Cẩm Châu, Hội An",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
64520,Khách Sạn Imperial Huế,https://ticotravel.com.vn/hotel/khach-san-imperial-hue/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-imperial-hue-1-600x450.jpg,khách sạn Imperial Huế nơi dừng chân lý tưởng cho ai muốn tận hưởng kỳ nghỉ dưỡng đẳng cấp và mang vẻ đẹp truyền thống của Huế,Hotel > Khách sạn Imperial Huế,VND,,,in stock,new,"08 Hùng Vương, Phú Hội, Thành phố Huế",Tiêu chuẩn 5 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
63516,InterContinental Hà Nội,https://ticotravel.com.vn/hotel/khach-san-intercontinental-ha-noi/,https://ticotravel.com.vn/wp-content/uploads/2023/06/KHACH-SAN-INTERCONTINENTAL-HA-NOI-2-1.jpg,"Intercontinental Hà Nội ⭕ thiết kế sang trọng, tinh tế giữa lòng thủ đô, nơi nghỉ dưỡng mới lạ mang lại trải nghiệm nghỉ dưỡng đẳng cấp 5 sao.",Hotel > Khách sạn InterContinental Hà Nội,VND,,,in stock,new,"5 Từ Hoa, Quận Tây Hồ, Hà Nội/Keangnam Hanoi Landmark Tower, Mễ Trì, Cầu Giấy, Hà Nội",Tiêu chuẩn 5 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
65634,Khách sạn Ivory Phú Yên,https://ticotravel.com.vn/hotel/khach-san-ivory-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2022/03/ivory-hotel-phu-yen-1-600x450.jpg,Một khách sạn nghỉ dưỡng không thể không nhắc đến khi nói về Phú Yên đó chính là Khách sạn Ivory Phú Yên. Hãy cùng Tico Travel tìm hiểu nhé!,Hotel > Ivory Hotel Phú Yên,VND,,,in stock,new,"407 Lê Duẩn, Phường 9, Tuy Hòa, Phú Yên",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
166985,Khách sạn JAP Karo,https://ticotravel.com.vn/hotel/khach-san-jap-karo/,https://ticotravel.com.vn/wp-content/uploads/2023/11/Khach-san-JAP-Karo-1.jpg,Đặt phòng nghỉ dưỡng tại Khách sạn JAP Karo liên hệ Hotline 0943 333 333 để nhận ngay voucher khuyến mãi 10% của Tico Travel,Hotel > Khách sạn JAP Karo,VND,,,in stock,new,"Đường Đặng Quang Cầm, khu đô thị biển Bình Sơn, Phan Rang-Tháp Chàm, Ninh Thuận",Tiêu chuẩn 3 sao,Double Room Twin Room,,Restaurant
65646,khách sạn Kaya Phú Yên ,https://ticotravel.com.vn/hotel/khach-san-kaya-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-kaya-phu-yen-1-600x450.jpg,"Khách sạn Kaya Phú Yên được xếp hạng 4 sao đẳng cấp với phong cách sang trọng, hiện đại nhưng vẫn mang nét truyền thống của Việt Nam.",Hotel > Khách sạn Kaya Phú Yên,VND,,,in stock,new,"238 ĐL Hùng Vương, Phường 7, Tuy Hòa, Phú Yên",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí"
66588,Khách sạn Kim Liên Hà Nội,https://ticotravel.com.vn/hotel/khach-san-kim-lien-ha-noi/,https://ticotravel.com.vn/wp-content/uploads/2023/06/KHACH-SAN-KIM-LIEN-HA-NOI-1.jpg,"Khách sạn Kim Liên Hà Nội ⭕ là một trong những khách sạn uy tín và lâu đời ở thủ đô, sở hữu vị trí đắc địa trên con phố Đào Duy Anh ⭕",Hotel > Khách sạn Kim Liên Hà Nội,VND,,,in stock,new,"7 Đào Duy Anh, Quận Đống Đa, Hà Nội",,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa"
162789,Khách sạn Kỳ Hòa Vũng Tàu,https://ticotravel.com.vn/hotel/khach-san-ky-hoa-vung-tau/,https://ticotravel.com.vn/wp-content/uploads/2023/09/Khach-san-Ky-Hoa-Vung-Tau-8.jpg,Đặt phòng nghỉ dưỡng tại Khách sạn Kỳ Hòa Vũng Tàu liên hệ Hotline 0943 333 333 nhận ngay voucher khuyến mãi 10% của Tico Travel,Hotel > Khách sạn Kỳ Hòa Vũng Tàu,VND,,,in stock,new,"30-32 Trần Phú, phường 1, Vũng Tàu",Tiêu chuẩn 3 sao,Double Room Twin Room,,Có bể bơi
72115,Khách sạn Lacasa Sapa,https://ticotravel.com.vn/hotel/khach-san-lacasa-sapa/,https://ticotravel.com.vn/wp-content/uploads/2022/03/KHACH-SAN-LACASA-SAPA-1-1.jpg,Khách sạn Lacasa Sapa sở hữu vị trí đắc địa nằm trên một ngọn đồi nhỏ được bao quanh bởi thung lũng Mường Hoa và dãy núi Fansipan.,Hotel > Khách sạn Lacasa Sapa,VND,,,in stock,new,"08B, Đường Thác Bạc, Thị Trấn Sapa,",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,Restaurant
66271,Khách sạn Lê Hoàng Beach Đà Nẵng,https://ticotravel.com.vn/hotel/khach-san-le-hoang-beach/,https://ticotravel.com.vn/wp-content/uploads/2023/04/KHACH-SAN-LE-HOANG-BEACH-1.jpg,"Khi tới Đà Nẵng nghỉ dưỡng, du khách nên chọn cho mình điểm dừng chân lý tưởng để ngắm trọn vẹn cảnh đẹp nơi đây và đó chính là khách sạn Lê Hoàng Beach Đà Nẵng",Hotel > Khách sạn Lê Hoàng Beach,VND,,,in stock,new,"244 Vo Nguyen Giap, Son Tra, Da Nang, Viet Nam",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
64409,Khách sạn Legend Ninh Bình,https://ticotravel.com.vn/hotel/khach-san-legend-ninh-binh/,https://ticotravel.com.vn/wp-content/uploads/2022/03/Ninh-Binh-Legend-Hotel-1-600x450.jpg,Khách sạn Legend Ninh Bình là khách sạn hạng 4 sao có vị trí tại trục đường du lịch chính của thành phố Ninh Bình.,Hotel > Khách sạn Legend Ninh Bình,VND,,,in stock,new,"177 Lê Thái Tổ, Xuân Thành, Ninh Bình",Tiêu chuẩn 4 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Restaurant"
66653,Khách sạn Levan Phú Quốc,https://ticotravel.com.vn/hotel/khach-san-levan-phu-quoc/,https://ticotravel.com.vn/wp-content/uploads/2022/11/KHACH-SAN-LEVAN-PHU-QUOC-1.jpg,"Khách sạn Levan Phú Quốc có không gian rộng rãi cùng với thiết kế mới lại, độc đáo, là địa điểm được nhiều du khách lựa chọn dừng chân.",Hotel > Khách Sạn Levan Phú Quốc,VND,,,in stock,new,"79 Đường Trần Hưng Đạo, Dương Tơ, Phú Quốc, tỉnh Kiên Giang",Tiêu chuẩn 3 sao,Double Room Twin Room Family Room,,"Có bể bơi, Bữa sáng miễn phí, Spa, Restaurant"
